"s2","s1","time","z"
86.25,38.75,2000-11-03 08:25:00,0
83.75,38.75,2000-11-03 08:25:00,0
81.25,38.75,2000-11-03 08:25:00,0
78.75,38.75,2000-11-03 08:25:00,0
76.25,38.75,2000-11-03 08:25:00,0
73.75,38.75,2000-11-03 08:25:00,7
71.25,38.75,2000-11-03 08:25:00,5
68.75,38.75,2000-11-03 08:25:00,-6
66.25,38.75,2000-11-03 08:25:00,2
63.75,38.75,2000-11-03 08:25:00,-1
61.25,38.75,2000-11-03 08:25:00,0
58.75,38.75,2000-11-03 08:25:00,-2
56.25,38.75,2000-11-03 08:25:00,0
53.75,38.75,2000-11-03 08:25:00,0
51.25,38.75,2000-11-03 08:25:00,0
48.75,38.75,2000-11-03 08:25:00,0
46.25,38.75,2000-11-03 08:25:00,0
43.75,38.75,2000-11-03 08:25:00,13
41.25,38.75,2000-11-03 08:25:00,18
38.75,38.75,2000-11-03 08:25:00,10
36.25,38.75,2000-11-03 08:25:00,-4
33.75,38.75,2000-11-03 08:25:00,0
31.25,38.75,2000-11-03 08:25:00,-5
28.75,38.75,2000-11-03 08:25:00,-18
26.25,38.75,2000-11-03 08:25:00,0
23.75,38.75,2000-11-03 08:25:00,-5
21.25,38.75,2000-11-03 08:25:00,0
18.75,38.75,2000-11-03 08:25:00,0
16.25,38.75,2000-11-03 08:25:00,0
13.75,38.75,2000-11-03 08:25:00,0
11.25,38.75,2000-11-03 08:25:00,0
8.75,38.75,2000-11-03 08:25:00,0
6.25,38.75,2000-11-03 08:25:00,-7
3.75,38.75,2000-11-03 08:25:00,0
1.25,38.75,2000-11-03 08:25:00,0
98.75,41.25,2000-11-03 08:25:00,0
96.25,41.25,2000-11-03 08:25:00,0
93.75,41.25,2000-11-03 08:25:00,0
91.25,41.25,2000-11-03 08:25:00,0
88.75,41.25,2000-11-03 08:25:00,1
86.25,41.25,2000-11-03 08:25:00,0
83.75,41.25,2000-11-03 08:25:00,0
81.25,41.25,2000-11-03 08:25:00,0
78.75,41.25,2000-11-03 08:25:00,3
76.25,41.25,2000-11-03 08:25:00,13
73.75,41.25,2000-11-03 08:25:00,14
71.25,41.25,2000-11-03 08:25:00,7
68.75,41.25,2000-11-03 08:25:00,6
66.25,41.25,2000-11-03 08:25:00,2
63.75,41.25,2000-11-03 08:25:00,1
61.25,41.25,2000-11-03 08:25:00,0
58.75,41.25,2000-11-03 08:25:00,0
56.25,41.25,2000-11-03 08:25:00,0
53.75,41.25,2000-11-03 08:25:00,0
51.25,41.25,2000-11-03 08:25:00,0
48.75,41.25,2000-11-03 08:25:00,0
46.25,41.25,2000-11-03 08:25:00,0
43.75,41.25,2000-11-03 08:25:00,0
41.25,41.25,2000-11-03 08:25:00,0
38.75,41.25,2000-11-03 08:25:00,-11
36.25,41.25,2000-11-03 08:25:00,-10
33.75,41.25,2000-11-03 08:25:00,-18
31.25,41.25,2000-11-03 08:25:00,-6
28.75,41.25,2000-11-03 08:25:00,0
26.25,41.25,2000-11-03 08:25:00,0
23.75,41.25,2000-11-03 08:25:00,0
21.25,41.25,2000-11-03 08:25:00,0
18.75,41.25,2000-11-03 08:25:00,0
16.25,41.25,2000-11-03 08:25:00,0
13.75,41.25,2000-11-03 08:25:00,0
11.25,41.25,2000-11-03 08:25:00,-5
8.75,41.25,2000-11-03 08:25:00,0
6.25,41.25,2000-11-03 08:25:00,0
3.75,41.25,2000-11-03 08:25:00,0
1.25,41.25,2000-11-03 08:25:00,0
98.75,43.75,2000-11-03 08:25:00,1
96.25,43.75,2000-11-03 08:25:00,-3
93.75,43.75,2000-11-03 08:25:00,0
91.25,43.75,2000-11-03 08:25:00,1
88.75,43.75,2000-11-03 08:25:00,9
86.25,43.75,2000-11-03 08:25:00,0
83.75,43.75,2000-11-03 08:25:00,0
81.25,43.75,2000-11-03 08:25:00,-2
78.75,43.75,2000-11-03 08:25:00,5
76.25,43.75,2000-11-03 08:25:00,19
73.75,43.75,2000-11-03 08:25:00,9
71.25,43.75,2000-11-03 08:25:00,0
68.75,43.75,2000-11-03 08:25:00,0
66.25,43.75,2000-11-03 08:25:00,0
63.75,43.75,2000-11-03 08:25:00,0
61.25,43.75,2000-11-03 08:25:00,0
58.75,43.75,2000-11-03 08:25:00,0
56.25,43.75,2000-11-03 08:25:00,0
53.75,43.75,2000-11-03 08:25:00,0
51.25,43.75,2000-11-03 08:25:00,-9
48.75,43.75,2000-11-03 08:25:00,0
46.25,43.75,2000-11-03 08:25:00,0
43.75,43.75,2000-11-03 08:25:00,-12
41.25,43.75,2000-11-03 08:25:00,-13
38.75,43.75,2000-11-03 08:25:00,-13
36.25,43.75,2000-11-03 08:25:00,0
33.75,43.75,2000-11-03 08:25:00,0
31.25,43.75,2000-11-03 08:25:00,0
28.75,43.75,2000-11-03 08:25:00,0
26.25,43.75,2000-11-03 08:25:00,0
23.75,43.75,2000-11-03 08:25:00,-22
21.25,43.75,2000-11-03 08:25:00,4
18.75,43.75,2000-11-03 08:25:00,0
16.25,43.75,2000-11-03 08:25:00,0
13.75,43.75,2000-11-03 08:25:00,0
11.25,43.75,2000-11-03 08:25:00,-9
8.75,43.75,2000-11-03 08:25:00,0
6.25,43.75,2000-11-03 08:25:00,0
3.75,43.75,2000-11-03 08:25:00,-10
1.25,43.75,2000-11-03 08:25:00,0
98.75,46.25,2000-11-03 08:25:00,5
96.25,46.25,2000-11-03 08:25:00,4
93.75,46.25,2000-11-03 08:25:00,6
91.25,46.25,2000-11-03 08:25:00,10
88.75,46.25,2000-11-03 08:25:00,8
86.25,46.25,2000-11-03 08:25:00,6
83.75,46.25,2000-11-03 08:25:00,0
81.25,46.25,2000-11-03 08:25:00,-2
78.75,46.25,2000-11-03 08:25:00,3
76.25,46.25,2000-11-03 08:25:00,2
73.75,46.25,2000-11-03 08:25:00,0
71.25,46.25,2000-11-03 08:25:00,0
68.75,46.25,2000-11-03 08:25:00,0
66.25,46.25,2000-11-03 08:25:00,0
63.75,46.25,2000-11-03 08:25:00,0
61.25,46.25,2000-11-03 08:25:00,0
58.75,46.25,2000-11-03 08:25:00,0
56.25,46.25,2000-11-03 08:25:00,0
53.75,46.25,2000-11-03 08:25:00,0
51.25,46.25,2000-11-03 08:25:00,0
48.75,46.25,2000-11-03 08:25:00,0
46.25,46.25,2000-11-03 08:25:00,-11
43.75,46.25,2000-11-03 08:25:00,-11
41.25,46.25,2000-11-03 08:25:00,0
38.75,46.25,2000-11-03 08:25:00,0
36.25,46.25,2000-11-03 08:25:00,0
33.75,46.25,2000-11-03 08:25:00,-7
31.25,46.25,2000-11-03 08:25:00,1
28.75,46.25,2000-11-03 08:25:00,-8
26.25,46.25,2000-11-03 08:25:00,-20
23.75,46.25,2000-11-03 08:25:00,-12
21.25,46.25,2000-11-03 08:25:00,0
18.75,46.25,2000-11-03 08:25:00,0
16.25,46.25,2000-11-03 08:25:00,0
13.75,46.25,2000-11-03 08:25:00,-7
11.25,46.25,2000-11-03 08:25:00,-6
8.75,46.25,2000-11-03 08:25:00,0
6.25,46.25,2000-11-03 08:25:00,-3
3.75,46.25,2000-11-03 08:25:00,0
1.25,46.25,2000-11-03 08:25:00,0
98.75,48.75,2000-11-03 08:25:00,8
96.25,48.75,2000-11-03 08:25:00,2
93.75,48.75,2000-11-03 08:25:00,7
91.25,48.75,2000-11-03 08:25:00,14
88.75,48.75,2000-11-03 08:25:00,10
86.25,48.75,2000-11-03 08:25:00,9
83.75,48.75,2000-11-03 08:25:00,0
81.25,48.75,2000-11-03 08:25:00,0
78.75,48.75,2000-11-03 08:25:00,0
76.25,48.75,2000-11-03 08:25:00,0
73.75,48.75,2000-11-03 08:25:00,0
71.25,48.75,2000-11-03 08:25:00,0
68.75,48.75,2000-11-03 08:25:00,0
66.25,48.75,2000-11-03 08:25:00,0
63.75,48.75,2000-11-03 08:25:00,0
61.25,48.75,2000-11-03 08:25:00,0
58.75,48.75,2000-11-03 08:25:00,0
56.25,48.75,2000-11-03 08:25:00,0
53.75,48.75,2000-11-03 08:25:00,0
51.25,48.75,2000-11-03 08:25:00,0
48.75,48.75,2000-11-03 08:25:00,0
46.25,48.75,2000-11-03 08:25:00,0
43.75,48.75,2000-11-03 08:25:00,-11
41.25,48.75,2000-11-03 08:25:00,0
38.75,48.75,2000-11-03 08:25:00,-9
36.25,48.75,2000-11-03 08:25:00,0
33.75,48.75,2000-11-03 08:25:00,0
31.25,48.75,2000-11-03 08:25:00,-10
28.75,48.75,2000-11-03 08:25:00,-9
26.25,48.75,2000-11-03 08:25:00,0
23.75,48.75,2000-11-03 08:25:00,-19
21.25,48.75,2000-11-03 08:25:00,-10
18.75,48.75,2000-11-03 08:25:00,0
16.25,48.75,2000-11-03 08:25:00,-7
13.75,48.75,2000-11-03 08:25:00,0
11.25,48.75,2000-11-03 08:25:00,-4
8.75,48.75,2000-11-03 08:25:00,15
6.25,48.75,2000-11-03 08:25:00,1
3.75,48.75,2000-11-03 08:25:00,0
1.25,48.75,2000-11-03 08:25:00,0
98.75,51.25,2000-11-03 08:25:00,4
96.25,51.25,2000-11-03 08:25:00,7
93.75,51.25,2000-11-03 08:25:00,2
91.25,51.25,2000-11-03 08:25:00,9
88.75,51.25,2000-11-03 08:25:00,8
86.25,51.25,2000-11-03 08:25:00,6
83.75,51.25,2000-11-03 08:25:00,0
81.25,51.25,2000-11-03 08:25:00,0
78.75,51.25,2000-11-03 08:25:00,0
76.25,51.25,2000-11-03 08:25:00,0
73.75,51.25,2000-11-03 08:25:00,0
71.25,51.25,2000-11-03 08:25:00,0
68.75,51.25,2000-11-03 08:25:00,0
66.25,51.25,2000-11-03 08:25:00,0
63.75,51.25,2000-11-03 08:25:00,0
61.25,51.25,2000-11-03 08:25:00,0
58.75,51.25,2000-11-03 08:25:00,0
56.25,51.25,2000-11-03 08:25:00,0
53.75,51.25,2000-11-03 08:25:00,0
51.25,51.25,2000-11-03 08:25:00,0
48.75,51.25,2000-11-03 08:25:00,0
46.25,51.25,2000-11-03 08:25:00,0
43.75,51.25,2000-11-03 08:25:00,0
41.25,51.25,2000-11-03 08:25:00,-10
38.75,51.25,2000-11-03 08:25:00,-8
36.25,51.25,2000-11-03 08:25:00,0
33.75,51.25,2000-11-03 08:25:00,-10
31.25,51.25,2000-11-03 08:25:00,-1
28.75,51.25,2000-11-03 08:25:00,-15
26.25,51.25,2000-11-03 08:25:00,-6
23.75,51.25,2000-11-03 08:25:00,0
21.25,51.25,2000-11-03 08:25:00,0
18.75,51.25,2000-11-03 08:25:00,0
16.25,51.25,2000-11-03 08:25:00,-6
13.75,51.25,2000-11-03 08:25:00,0
11.25,51.25,2000-11-03 08:25:00,0
8.75,51.25,2000-11-03 08:25:00,19
6.25,51.25,2000-11-03 08:25:00,5
3.75,51.25,2000-11-03 08:25:00,0
1.25,51.25,2000-11-03 08:25:00,0
98.75,53.75,2000-11-03 08:25:00,7
96.25,53.75,2000-11-03 08:25:00,5
93.75,53.75,2000-11-03 08:25:00,4
91.25,53.75,2000-11-03 08:25:00,15
88.75,53.75,2000-11-03 08:25:00,12
86.25,53.75,2000-11-03 08:25:00,5
83.75,53.75,2000-11-03 08:25:00,0
81.25,53.75,2000-11-03 08:25:00,0
78.75,53.75,2000-11-03 08:25:00,0
76.25,53.75,2000-11-03 08:25:00,0
73.75,53.75,2000-11-03 08:25:00,0
71.25,53.75,2000-11-03 08:25:00,0
68.75,53.75,2000-11-03 08:25:00,0
66.25,53.75,2000-11-03 08:25:00,0
63.75,53.75,2000-11-03 08:25:00,0
61.25,53.75,2000-11-03 08:25:00,0
58.75,53.75,2000-11-03 08:25:00,0
56.25,53.75,2000-11-03 08:25:00,0
53.75,53.75,2000-11-03 08:25:00,0
51.25,53.75,2000-11-03 08:25:00,0
48.75,53.75,2000-11-03 08:25:00,0
46.25,53.75,2000-11-03 08:25:00,-10
43.75,53.75,2000-11-03 08:25:00,0
41.25,53.75,2000-11-03 08:25:00,0
38.75,53.75,2000-11-03 08:25:00,0
36.25,53.75,2000-11-03 08:25:00,-9
33.75,53.75,2000-11-03 08:25:00,-9
31.25,53.75,2000-11-03 08:25:00,-7
28.75,53.75,2000-11-03 08:25:00,-8
26.25,53.75,2000-11-03 08:25:00,-9
23.75,53.75,2000-11-03 08:25:00,0
21.25,53.75,2000-11-03 08:25:00,-7
18.75,53.75,2000-11-03 08:25:00,-8
16.25,53.75,2000-11-03 08:25:00,0
13.75,53.75,2000-11-03 08:25:00,0
11.25,53.75,2000-11-03 08:25:00,0
8.75,53.75,2000-11-03 08:25:00,0
6.25,53.75,2000-11-03 08:25:00,0
3.75,53.75,2000-11-03 08:25:00,-7
1.25,53.75,2000-11-03 08:25:00,0
98.75,56.25,2000-11-03 08:25:00,0
96.25,56.25,2000-11-03 08:25:00,3
93.75,56.25,2000-11-03 08:25:00,-1
91.25,56.25,2000-11-03 08:25:00,7
88.75,56.25,2000-11-03 08:25:00,12
86.25,56.25,2000-11-03 08:25:00,4
83.75,56.25,2000-11-03 08:25:00,0
81.25,56.25,2000-11-03 08:25:00,0
78.75,56.25,2000-11-03 08:25:00,0
76.25,56.25,2000-11-03 08:25:00,0
73.75,56.25,2000-11-03 08:25:00,0
71.25,56.25,2000-11-03 08:25:00,0
68.75,56.25,2000-11-03 08:25:00,0
66.25,56.25,2000-11-03 08:25:00,0
63.75,56.25,2000-11-03 08:25:00,0
61.25,56.25,2000-11-03 08:25:00,0
58.75,56.25,2000-11-03 08:25:00,0
56.25,56.25,2000-11-03 08:25:00,0
53.75,56.25,2000-11-03 08:25:00,0
51.25,56.25,2000-11-03 08:25:00,0
48.75,56.25,2000-11-03 08:25:00,0
46.25,56.25,2000-11-03 08:25:00,0
43.75,56.25,2000-11-03 08:25:00,-9
41.25,56.25,2000-11-03 08:25:00,-5
38.75,56.25,2000-11-03 08:25:00,0
36.25,56.25,2000-11-03 08:25:00,0
33.75,56.25,2000-11-03 08:25:00,-5
31.25,56.25,2000-11-03 08:25:00,0
28.75,56.25,2000-11-03 08:25:00,-4
26.25,56.25,2000-11-03 08:25:00,-6
23.75,56.25,2000-11-03 08:25:00,-8
21.25,56.25,2000-11-03 08:25:00,-9
18.75,56.25,2000-11-03 08:25:00,-10
16.25,56.25,2000-11-03 08:25:00,0
13.75,56.25,2000-11-03 08:25:00,-8
11.25,56.25,2000-11-03 08:25:00,0
8.75,56.25,2000-11-03 08:25:00,0
6.25,56.25,2000-11-03 08:25:00,0
3.75,56.25,2000-11-03 08:25:00,19
1.25,56.25,2000-11-03 08:25:00,0
98.75,58.75,2000-11-03 08:25:00,2
96.25,58.75,2000-11-03 08:25:00,1
93.75,58.75,2000-11-03 08:25:00,3
91.25,58.75,2000-11-03 08:25:00,0
88.75,58.75,2000-11-03 08:25:00,11
86.25,58.75,2000-11-03 08:25:00,8
83.75,58.75,2000-11-03 08:25:00,0
81.25,58.75,2000-11-03 08:25:00,0
78.75,58.75,2000-11-03 08:25:00,0
76.25,58.75,2000-11-03 08:25:00,0
73.75,58.75,2000-11-03 08:25:00,0
71.25,58.75,2000-11-03 08:25:00,0
68.75,58.75,2000-11-03 08:25:00,0
66.25,58.75,2000-11-03 08:25:00,0
63.75,58.75,2000-11-03 08:25:00,0
61.25,58.75,2000-11-03 08:25:00,0
58.75,58.75,2000-11-03 08:25:00,0
56.25,58.75,2000-11-03 08:25:00,0
53.75,58.75,2000-11-03 08:25:00,4
51.25,58.75,2000-11-03 08:25:00,0
48.75,58.75,2000-11-03 08:25:00,0
46.25,58.75,2000-11-03 08:25:00,0
43.75,58.75,2000-11-03 08:25:00,0
41.25,58.75,2000-11-03 08:25:00,12
38.75,58.75,2000-11-03 08:25:00,0
36.25,58.75,2000-11-03 08:25:00,0
33.75,58.75,2000-11-03 08:25:00,-8
31.25,58.75,2000-11-03 08:25:00,-8
28.75,58.75,2000-11-03 08:25:00,-8
26.25,58.75,2000-11-03 08:25:00,-5
23.75,58.75,2000-11-03 08:25:00,-9
21.25,58.75,2000-11-03 08:25:00,-6
18.75,58.75,2000-11-03 08:25:00,-8
16.25,58.75,2000-11-03 08:25:00,5
13.75,58.75,2000-11-03 08:25:00,0
11.25,58.75,2000-11-03 08:25:00,0
8.75,58.75,2000-11-03 08:25:00,0
6.25,58.75,2000-11-03 08:25:00,20
3.75,58.75,2000-11-03 08:25:00,0
1.25,58.75,2000-11-03 08:25:00,-1
98.75,61.25,2000-11-03 08:25:00,0
96.25,61.25,2000-11-03 08:25:00,0
93.75,61.25,2000-11-03 08:25:00,3
91.25,61.25,2000-11-03 08:25:00,-2
88.75,61.25,2000-11-03 08:25:00,2
86.25,61.25,2000-11-03 08:25:00,2
83.75,61.25,2000-11-03 08:25:00,0
81.25,61.25,2000-11-03 08:25:00,0
78.75,61.25,2000-11-03 08:25:00,0
76.25,61.25,2000-11-03 08:25:00,0
73.75,61.25,2000-11-03 08:25:00,0
71.25,61.25,2000-11-03 08:25:00,0
68.75,61.25,2000-11-03 08:25:00,0
66.25,61.25,2000-11-03 08:25:00,0
63.75,61.25,2000-11-03 08:25:00,0
61.25,61.25,2000-11-03 08:25:00,0
58.75,61.25,2000-11-03 08:25:00,0
56.25,61.25,2000-11-03 08:25:00,0
53.75,61.25,2000-11-03 08:25:00,0
51.25,61.25,2000-11-03 08:25:00,0
48.75,61.25,2000-11-03 08:25:00,0
46.25,61.25,2000-11-03 08:25:00,0
43.75,61.25,2000-11-03 08:25:00,0
41.25,61.25,2000-11-03 08:25:00,0
38.75,61.25,2000-11-03 08:25:00,-5
36.25,61.25,2000-11-03 08:25:00,-9
33.75,61.25,2000-11-03 08:25:00,-9
31.25,61.25,2000-11-03 08:25:00,-8
28.75,61.25,2000-11-03 08:25:00,-5
26.25,61.25,2000-11-03 08:25:00,-8
23.75,61.25,2000-11-03 08:25:00,-9
21.25,61.25,2000-11-03 08:25:00,-9
18.75,61.25,2000-11-03 08:25:00,-12
16.25,61.25,2000-11-03 08:25:00,-16
13.75,61.25,2000-11-03 08:25:00,0
11.25,61.25,2000-11-03 08:25:00,-10
8.75,61.25,2000-11-03 08:25:00,2
6.25,61.25,2000-11-03 08:25:00,6
3.75,61.25,2000-11-03 08:25:00,0
1.25,61.25,2000-11-03 08:25:00,-7
98.75,63.75,2000-11-03 08:25:00,0
96.25,63.75,2000-11-03 08:25:00,0
93.75,63.75,2000-11-03 08:25:00,0
91.25,63.75,2000-11-03 08:25:00,0
88.75,63.75,2000-11-03 08:25:00,1
86.25,63.75,2000-11-03 08:25:00,4
83.75,63.75,2000-11-03 08:25:00,0
81.25,63.75,2000-11-03 08:25:00,0
78.75,63.75,2000-11-03 08:25:00,0
76.25,63.75,2000-11-03 08:25:00,0
73.75,63.75,2000-11-03 08:25:00,0
71.25,63.75,2000-11-03 08:25:00,0
68.75,63.75,2000-11-03 08:25:00,0
66.25,63.75,2000-11-03 08:25:00,0
63.75,63.75,2000-11-03 08:25:00,0
61.25,63.75,2000-11-03 08:25:00,0
58.75,63.75,2000-11-03 08:25:00,0
56.25,63.75,2000-11-03 08:25:00,0
53.75,63.75,2000-11-03 08:25:00,0
51.25,63.75,2000-11-03 08:25:00,0
48.75,63.75,2000-11-03 08:25:00,0
46.25,63.75,2000-11-03 08:25:00,2
43.75,63.75,2000-11-03 08:25:00,-3
41.25,63.75,2000-11-03 08:25:00,0
38.75,63.75,2000-11-03 08:25:00,0
36.25,63.75,2000-11-03 08:25:00,-8
33.75,63.75,2000-11-03 08:25:00,0
31.25,63.75,2000-11-03 08:25:00,0
28.75,63.75,2000-11-03 08:25:00,0
26.25,63.75,2000-11-03 08:25:00,1
23.75,63.75,2000-11-03 08:25:00,-5
21.25,63.75,2000-11-03 08:25:00,-4
18.75,63.75,2000-11-03 08:25:00,-3
16.25,63.75,2000-11-03 08:25:00,4
13.75,63.75,2000-11-03 08:25:00,0
11.25,63.75,2000-11-03 08:25:00,-9
8.75,63.75,2000-11-03 08:25:00,17
6.25,63.75,2000-11-03 08:25:00,0
3.75,63.75,2000-11-03 08:25:00,0
1.25,63.75,2000-11-03 08:25:00,-5
98.75,66.25,2000-11-03 08:25:00,0
96.25,66.25,2000-11-03 08:25:00,0
93.75,66.25,2000-11-03 08:25:00,0
91.25,66.25,2000-11-03 08:25:00,-2
88.75,66.25,2000-11-03 08:25:00,0
86.25,66.25,2000-11-03 08:25:00,0
83.75,66.25,2000-11-03 08:25:00,0
81.25,66.25,2000-11-03 08:25:00,0
78.75,66.25,2000-11-03 08:25:00,0
76.25,66.25,2000-11-03 08:25:00,0
73.75,66.25,2000-11-03 08:25:00,0
71.25,66.25,2000-11-03 08:25:00,0
68.75,66.25,2000-11-03 08:25:00,0
66.25,66.25,2000-11-03 08:25:00,0
63.75,66.25,2000-11-03 08:25:00,0
61.25,66.25,2000-11-03 08:25:00,0
58.75,66.25,2000-11-03 08:25:00,0
56.25,66.25,2000-11-03 08:25:00,0
53.75,66.25,2000-11-03 08:25:00,0
51.25,66.25,2000-11-03 08:25:00,0
48.75,66.25,2000-11-03 08:25:00,0
46.25,66.25,2000-11-03 08:25:00,0
43.75,66.25,2000-11-03 08:25:00,0
41.25,66.25,2000-11-03 08:25:00,0
38.75,66.25,2000-11-03 08:25:00,0
36.25,66.25,2000-11-03 08:25:00,0
33.75,66.25,2000-11-03 08:25:00,0
31.25,66.25,2000-11-03 08:25:00,0
28.75,66.25,2000-11-03 08:25:00,0
26.25,66.25,2000-11-03 08:25:00,0
23.75,66.25,2000-11-03 08:25:00,-5
21.25,66.25,2000-11-03 08:25:00,0
18.75,66.25,2000-11-03 08:25:00,-4
16.25,66.25,2000-11-03 08:25:00,5
13.75,66.25,2000-11-03 08:25:00,0
11.25,66.25,2000-11-03 08:25:00,0
8.75,66.25,2000-11-03 08:25:00,0
6.25,66.25,2000-11-03 08:25:00,0
3.75,66.25,2000-11-03 08:25:00,0
1.25,66.25,2000-11-03 08:25:00,0
98.75,68.75,2000-11-03 08:25:00,0
96.25,68.75,2000-11-03 08:25:00,0
93.75,68.75,2000-11-03 08:25:00,0
91.25,68.75,2000-11-03 08:25:00,0
88.75,68.75,2000-11-03 08:25:00,0
86.25,68.75,2000-11-03 08:25:00,0
83.75,68.75,2000-11-03 08:25:00,0
81.25,68.75,2000-11-03 08:25:00,0
78.75,68.75,2000-11-03 08:25:00,0
76.25,68.75,2000-11-03 08:25:00,0
73.75,68.75,2000-11-03 08:25:00,0
71.25,68.75,2000-11-03 08:25:00,0
68.75,68.75,2000-11-03 08:25:00,0
66.25,68.75,2000-11-03 08:25:00,0
63.75,68.75,2000-11-03 08:25:00,0
61.25,68.75,2000-11-03 08:25:00,0
58.75,68.75,2000-11-03 08:25:00,0
56.25,68.75,2000-11-03 08:25:00,0
53.75,68.75,2000-11-03 08:25:00,0
51.25,68.75,2000-11-03 08:25:00,0
48.75,68.75,2000-11-03 08:25:00,0
46.25,68.75,2000-11-03 08:25:00,0
43.75,68.75,2000-11-03 08:25:00,0
41.25,68.75,2000-11-03 08:25:00,-8
38.75,68.75,2000-11-03 08:25:00,-8
36.25,68.75,2000-11-03 08:25:00,0
33.75,68.75,2000-11-03 08:25:00,0
31.25,68.75,2000-11-03 08:25:00,0
28.75,68.75,2000-11-03 08:25:00,-6
26.25,68.75,2000-11-03 08:25:00,-7
23.75,68.75,2000-11-03 08:25:00,-7
21.25,68.75,2000-11-03 08:25:00,0
18.75,68.75,2000-11-03 08:25:00,0
16.25,68.75,2000-11-03 08:25:00,-5
13.75,68.75,2000-11-03 08:25:00,0
11.25,68.75,2000-11-03 08:25:00,2
8.75,68.75,2000-11-03 08:25:00,-5
6.25,68.75,2000-11-03 08:25:00,0
3.75,68.75,2000-11-03 08:25:00,0
1.25,68.75,2000-11-03 08:25:00,-7
98.75,1.25,2000-11-03 08:35:00,7
96.25,1.25,2000-11-03 08:35:00,3
93.75,1.25,2000-11-03 08:35:00,0
91.25,1.25,2000-11-03 08:35:00,0
88.75,1.25,2000-11-03 08:35:00,0
86.25,1.25,2000-11-03 08:35:00,0
83.75,1.25,2000-11-03 08:35:00,0
81.25,1.25,2000-11-03 08:35:00,0
78.75,1.25,2000-11-03 08:35:00,0
76.25,1.25,2000-11-03 08:35:00,0
73.75,1.25,2000-11-03 08:35:00,0
71.25,1.25,2000-11-03 08:35:00,0
68.75,1.25,2000-11-03 08:35:00,0
66.25,1.25,2000-11-03 08:35:00,0
63.75,1.25,2000-11-03 08:35:00,0
61.25,1.25,2000-11-03 08:35:00,0
58.75,1.25,2000-11-03 08:35:00,0
56.25,1.25,2000-11-03 08:35:00,0
53.75,1.25,2000-11-03 08:35:00,0
51.25,1.25,2000-11-03 08:35:00,0
48.75,1.25,2000-11-03 08:35:00,0
46.25,1.25,2000-11-03 08:35:00,0
43.75,1.25,2000-11-03 08:35:00,0
41.25,1.25,2000-11-03 08:35:00,0
38.75,1.25,2000-11-03 08:35:00,0
36.25,1.25,2000-11-03 08:35:00,6
33.75,1.25,2000-11-03 08:35:00,15
31.25,1.25,2000-11-03 08:35:00,14
28.75,1.25,2000-11-03 08:35:00,21
26.25,1.25,2000-11-03 08:35:00,26
23.75,1.25,2000-11-03 08:35:00,24
21.25,1.25,2000-11-03 08:35:00,22
18.75,1.25,2000-11-03 08:35:00,19
16.25,1.25,2000-11-03 08:35:00,17
13.75,1.25,2000-11-03 08:35:00,-1
11.25,1.25,2000-11-03 08:35:00,0
8.75,1.25,2000-11-03 08:35:00,0
6.25,1.25,2000-11-03 08:35:00,0
3.75,1.25,2000-11-03 08:35:00,0
1.25,1.25,2000-11-03 08:35:00,0
98.75,3.75,2000-11-03 08:35:00,3
96.25,3.75,2000-11-03 08:35:00,1
93.75,3.75,2000-11-03 08:35:00,0
91.25,3.75,2000-11-03 08:35:00,0
88.75,3.75,2000-11-03 08:35:00,0
86.25,3.75,2000-11-03 08:35:00,0
83.75,3.75,2000-11-03 08:35:00,0
81.25,3.75,2000-11-03 08:35:00,0
78.75,3.75,2000-11-03 08:35:00,0
76.25,3.75,2000-11-03 08:35:00,0
73.75,3.75,2000-11-03 08:35:00,0
71.25,3.75,2000-11-03 08:35:00,0
68.75,3.75,2000-11-03 08:35:00,0
66.25,3.75,2000-11-03 08:35:00,0
63.75,3.75,2000-11-03 08:35:00,0
61.25,3.75,2000-11-03 08:35:00,0
58.75,3.75,2000-11-03 08:35:00,0
56.25,3.75,2000-11-03 08:35:00,0
53.75,3.75,2000-11-03 08:35:00,0
51.25,3.75,2000-11-03 08:35:00,0
48.75,3.75,2000-11-03 08:35:00,0
46.25,3.75,2000-11-03 08:35:00,0
43.75,3.75,2000-11-03 08:35:00,0
41.25,3.75,2000-11-03 08:35:00,0
38.75,3.75,2000-11-03 08:35:00,2
36.25,3.75,2000-11-03 08:35:00,12
33.75,3.75,2000-11-03 08:35:00,21
31.25,3.75,2000-11-03 08:35:00,22
28.75,3.75,2000-11-03 08:35:00,21
26.25,3.75,2000-11-03 08:35:00,21
23.75,3.75,2000-11-03 08:35:00,37
21.25,3.75,2000-11-03 08:35:00,40
18.75,3.75,2000-11-03 08:35:00,38
16.25,3.75,2000-11-03 08:35:00,20
13.75,3.75,2000-11-03 08:35:00,-6
11.25,3.75,2000-11-03 08:35:00,0
8.75,3.75,2000-11-03 08:35:00,0
6.25,3.75,2000-11-03 08:35:00,0
3.75,3.75,2000-11-03 08:35:00,0
1.25,3.75,2000-11-03 08:35:00,0
98.75,6.25,2000-11-03 08:35:00,3
96.25,6.25,2000-11-03 08:35:00,7
93.75,6.25,2000-11-03 08:35:00,0
91.25,6.25,2000-11-03 08:35:00,0
88.75,6.25,2000-11-03 08:35:00,0
86.25,6.25,2000-11-03 08:35:00,0
83.75,6.25,2000-11-03 08:35:00,0
81.25,6.25,2000-11-03 08:35:00,0
